"url","title","projects","enrollments","Level","duration","instructor","Related Skills","rating"
https://www.skillshare.com/en/classes/Layer-Cake-From-Scratch-Ultimate-Beginners-Guide-to-Cake-Decorating/1387676230,Layer Cake From Scratch: Ultimate Beginners Guide to Cake Decorating,9,2624,Beginner level,"13 Lessons (49m)","Cakes by MK, Blogger, YouTuber, Cake Decorator","Culinary,Baking,Lifestyle,Cake Decorating,Recipes,Dessert,Cake Flowers",4.29
https://www.skillshare.com/en/classes/Layered-Illustrator-Brushes-and-Layered-Motifs-Techniques-for-Adding-Depth-and-Interest-To-Pattern/1618534154,Layered Illustrator Brushes and Layered Motifs - Techniques for Adding Depth and Interest To Pattern,1,282,Intermediate level,"9 Lessons (1h 11m)","Delores Naskrent, Creative Explorer","Graphic Design,Surface Pattern Design,Textiles,Creative,Upholstery,Type On Round Path,Upholstery Cleaning",4.79
https://www.skillshare.com/en/classes/Layering-Color-and-Texture-in-Procreate/872259078,Layering Color and Texture in Procreate,215,9269,Intermediate level,"10 Lessons (1h 35m)","Stephanie Fizer Coleman, children's book illustrator/bird artist","Art,Illustration,Digital Illustration,Ipad,Color,Creative,Textures",4.36
https://www.skillshare.com/en/classes/Layout-Design-Theory-Create-Strong-Designs/1517566094,Layout Design Theory - Create Strong Designs,42,12877,Beginner level,"10 Lessons (41m)","Lindsay Marsh, Over 300,000 Design Students & Counting!","Typography,Adobe Illustrator,Layout Design,Adobe InDesign,Adobe Photoshop,Graphic Design,Creative",4.21
https://www.skillshare.com/en/classes/Layouts-for-Lettering-Hierarchy-Composition-and-Type-Systems/1114386599,"Layouts for Lettering: Hierarchy, Composition, and Type Systems",28,10824,Intermediate level,"13 Lessons (1h 24m)","Jon Contino, Creative Director","Illustration,Poster Design,Lettering,Typeface Design,Layout Design,Communication Design,Composition",4.41
https://www.skillshare.com/en/classes/Layouts-for-your-sketchbook-Make-your-sketches-organized-and-interesting/2050360417,Layouts for your sketchbook. Make your sketches organized and interesting!,50,3382,All levels,"10 Lessons (26m)","Asya Alexandrova, Travel sketcher","Illustration,Design Thinking,Drawing,Sketching,Creative,Traveling,Book Design",4.55
https://www.skillshare.com/en/classes/Lazy-Budgeting-For-Freelancers/867989317,Lazy Budgeting For Freelancers,0,127,Beginner level,"7 Lessons (27m)",Joseph Jacobson,"Business,Lean Methodology,Freelancing,Money,Shopify,Freelance & Entrepreneurship,Budgeting",5.0
https://www.skillshare.com/en/classes/Leadership-in-Modern-Context-and-Application-in-Workspace/1618426820,Leadership in Modern Context and Application in Workspace,0,217,Beginner level,"10 Lessons (4h)","Vaibhav Nahata, Champion in Making","Lifestyle,Leadership,Other,Leader,Leadership Development,Leadership & Management,Leadership Principles",5.0
https://www.skillshare.com/en/classes/Leaf-to-Cup-Learning-About-Tea/1941287209,Leaf to Cup: Learning About Tea,7,4547,Beginner level,"11 Lessons (46m)","Nadia De La Vega, Director of Tea Sustainability & Content","Culinary,Lifestyle,Food,Food & Drink,Connoisseur,Tea Party,Las Vegas",4.13
https://www.skillshare.com/en/classes/Learn-3-Major-Chords-on-the-Piano/1737353279,Learn 3 Major Chords on the Piano,0,21,Beginner level,"7 Lessons (10m)","Teya Coetzee, Music Teacher","Music,Piano,Creative,Blues Piano",5.0
https://www.skillshare.com/en/classes/Learn-3-Watercolor-Techniques-in-Procreate/1816015573,Learn 3 Watercolor Techniques in Procreate,18,1084,All levels,"9 Lessons (2h 58m)","Maurizio De Angelis, Scientific Illustrator and 3D Modeller","Illustration,Digital Illustration,Drawing,Watercolor,Ipad,Creative,Digital Painting",4.9
https://www.skillshare.com/en/classes/Learn-3D-CAD-Design-For-Beginners-With-Fusion-360-Designing-A-Flywheel/257463278,Learn 3D CAD Design For Beginners With Fusion 360 - Designing A Flywheel,0,167,Beginner level,"7 Lessons (28m)","Harry Oliver, Learn 3D CAD Design","Product Design,3D Design,CAD,3D Modeling,Graphic Design,Creative,3D",5.0
https://www.skillshare.com/en/classes/Learn-3D-Modeling-using-SketchUp/1950714323,Learn 3D Modeling using SketchUp,0,627,Beginner level,"7 Lessons (6h 6m)",Hendi Brkić,"3D Design,3D Computer Graphics,3D Modeling,Graphic Design,Creative",0.0
https://www.skillshare.com/en/classes/Learn-5-basic-coloring-techniques-to-lay-down-flats-for-your-drawings/1761293470,Learn 5 basic coloring techniques to lay down flats for your drawings,4,267,Beginner level,"6 Lessons (22m)","Ariann Aguilar, Art Director & Illustrator","Art,Illustration,Digital Illustration,Visual Arts,Color,Creative,Caricature",4.38
https://www.skillshare.com/en/classes/Learn-AWS-Development/1429550249,Learn AWS Development,0,392,All levels,"27 Lessons (5h 44m)","Wayne Ye, Software Engineer, Tech Lead, Geek","Technology,Product Management,SDK Manager,Amazon Web Services,Access Management,Virtual Private Network,AWS EC2",0.0
https://www.skillshare.com/en/classes/Learn-Acrylic-Painting-Design-and-Illustrate-a-Duck-Character-Super-easy/480988566,Learn Acrylic Painting: Design and Illustrate a Duck Character Super easy,34,905,Intermediate level,"16 Lessons (1h 24m)","George-Daniel Tudorache, Together we will create amazing things.","Painting,Fine Art,Acrylic,Acrylic Painting,Creative,Bird Ornament,Icon Painting",4.65
https://www.skillshare.com/en/classes/Learn-Adobe-After-Effects-In-2-Hours/1982651597,Learn Adobe After Effects In 2 Hours,3,9642,Beginner level,"24 Lessons (2h 10m)","Ruan Lotter, VFX & 3D Artist","Film & Video,Animation,Motion Graphics,Adobe After Effects,Film Production,Creative,Post Production",4.15
https://www.skillshare.com/en/classes/Learn-Adobe-Illustrator-Fundamentals-for-Beginners/808971532,Learn Adobe Illustrator: Fundamentals for Beginners,232,15577,Beginner level,"15 Lessons (1h 19m)","Anne Larkina, Graphic Designer, Adobe Max Speaker","Illustration,Typography,Adobe Illustrator,Graphic Design,Pen Tool,Creative",4.43
https://www.skillshare.com/en/classes/Learn-How-To-Sculpt-Human-Body-In-Blender/2081888724,Learn How To Sculpt Human Body In Blender,26,1867,Beginner level,"8 Lessons (1h 27m)","Zerina 3D, 3D Artist And Animator","3D Rendering,3D Design,Character Design,3D Modeling,Graphic Design,Creative,3D",4.03
https://www.skillshare.com/en/classes/Learn-Adobe-Illustrator-on-the-iPad-Draw-Vector-Illustration-Handlettering-Pattern/1577724375,"Aprenda Adobe Illustrator no iPad: desenhe ilustrações vetoriais, tipografia e padrões",44,186,All levels,"34 Lessons (2 h 56 min)","Sahar Heumesser, ⭐ Graphic Designer ⭐","Ilustração,Adobe Illustrator,Design de padrões,Lettering manual,iPad,Criativo,Vetor",4.85
https://www.skillshare.com/en/classes/Learn-Adobe-Photoshop-Editing-and-Shooting-a-Stop-Motion-GIF/1086479593,Learn Adobe Photoshop: Editing and Shooting a Stop Motion GIF,1,355,Beginner level,"12 Lessons (1h 7m)","Dana Gaertner, Graphic Designer & Photographer","Photography,Digital Photography,Adobe Photoshop,Social Media,Creative,Photo Editing,Gifs",4.38
https://www.skillshare.com/en/classes/Learn-Adobe-Photoshop-Fundamentals-for-Getting-Started/333652050,Learn Adobe Photoshop: Fundamentals for Getting Started,131,26759,Beginner level,"12 Lessons (1h 28m)","Cat Coquillette, Artist + Entrepreneur + Educator","Typography,Digital Illustration,Adobe Photoshop,Graphic Design,Visual Design,Photoshop,Creative",4.29
https://www.skillshare.com/en/classes/Learn-Adobe-Photoshop-Like-a-Pro-Advanced-Techniques/1959580090,Learn Adobe Photoshop Like a Pro: Advanced Techniques,54,11871,Intermediate level,"13 Lessons (1h 39m)","Cat Coquillette, Artist + Entrepreneur + Educator","Photography,Adobe Photoshop,Photo Retouching,Graphic Design,Portrait Photography,Visual Design,Creative",4.13
https://www.skillshare.com/en/classes/Learn-Adobe-Premiere-Pro-In-1-Hour/642885091,Learn Adobe Premiere Pro In 1 Hour,2,2993,Beginner level,"16 Lessons (1h 2m)","Ruan Lotter, VFX & 3D Artist","Film & Video,Video Production,Film Editing,Film Production,Filmmaking,Video Editing,Creative",4.37
https://www.skillshare.com/en/classes/Learn-Adobe-Premiere-Pro-and-Edit-a-How-To-Video-for-Beginners/955239512,"Learn Adobe Premiere Pro and Edit a ""How-To"" Video for Beginners",11,7625,Beginner level,"9 Lessons (1h 36m)","Hallease Narvaez, Digital Storyteller, Video Producer","Film & Video,Film Editing,Video Editing,Premiere,Creative,Adobe Premiere,Post Production",4.73
https://www.skillshare.com/en/classes/Learn-Adobe-Xd-Webdesign-Design-professional-websites-from-scratch-UI-UX-Design/983786302,Learn Adobe Xd Webdesign: Design professional websites from scratch - UI UX Design,17,11552,Beginner level,"36 Lessons (3h 29m)","Rino De Boer, Designer & Content creator","Web Design,User Experience,Responsive Web Design,Creative,Style Guide Creation,Web Graphics,Page Layout",4.42
https://www.skillshare.com/en/classes/Learn-And-Create-Awesome-Animations-Using-Toonly-Software/1605996991,Learn And Create Awesome Animations Using Toonly Software,1,689,All levels,"17 Lessons (2h 21m)","VINOD KJ, Teller of tales|Youtuber|Blogger","Animation,Character Design,Character Animation,Creative,Learn Animation,Skillshare Original,Toonly",4.69
https://www.skillshare.com/en/classes/Learn-Anything-With-Flashcards-The-Ultimate-Guide-To-Anki/1530220171,Learn Anything With Flashcards - The Ultimate Guide To Anki,5,36143,All levels,"49 Lessons (5h 18m)","Ali Abdaal, Doctor + YouTuber","Lifestyle,Avid Newscutter,Teaching,Flash,Charter Schools,Flashcards,Positive Impact",4.6
https://www.skillshare.com/en/classes/Learn-Balance-in-Composition-using-Flowers/1147319448,Learn Balance in Composition using Flowers!,2,221,Intermediate level,"8 Lessons (1h 17m)",WindowsOfMyMind,"Painting,Fine Art,Gouache,Flowers,Creative,Watercolor Painting,Floral",4.58
https://www.skillshare.com/en/classes/Learn-Basic-Spanish-Course-LEVEL-1-Beginners/481659635,Learn Basic Spanish Course LEVEL 1 (Beginners),1,3658,Beginner level,"58 Lessons (4h 55m)","Florencia, Spanish teacher","Lifestyle,Spanish,Spanish Class,Spanish Class Beginner,Languages,Beginner Spanish,Reading",4.53
https://www.skillshare.com/en/classes/Learn-Basic-and-Easy-Camera-Movements-for-Cinematic-Videos-Beginners-B-Roll-Guide/1306075878,Learn Basic and Easy Camera Movements for Cinematic Videos | Beginners B-Roll Guide,1,2435,Beginner level,"8 Lessons (18m)","Adi Singh, Videographer and Youtuber","Film & Video,Video Production,Cinematography,Film Editing,Videography,Video Editing,Creative",4.54
https://www.skillshare.com/en/classes/Learn-Bedroom-Design-with-Sketchup-and-Vray-Interior-Design-Course/1856362013,Learn Bedroom Design with Sketchup and Vray | Interior Design Course,1,1572,Intermediate level,"26 Lessons (3h 36m)","Manish Paul Simon, Architect | 3D Artist | BIM Expert","Illustration,Interior Design,Vray,CAD,Creative,Sketchup,Google Sketchup",4.66
https://www.skillshare.com/en/classes/Learn-Blender-3D-Become-a-3D-Illustrator-by-Mastering-Blender/1652119725,Learn Blender 3D: Become a 3D Illustrator by Mastering Blender,161,6281,Beginner level,"44 Lessons (6h 56m)","Arash Ahadzadeh, UI/UX Designer | University Lecturer","Illustration,Animation,3D Design,3D Modeling,Graphic Design,Creative,3D",4.84
https://www.skillshare.com/en/classes/Learn-Blender-3D-Design-for-Absolute-Beginners/184229596,Learn Blender - 3D Design for Absolute Beginners,12,637,Beginner level,"24 Lessons (1h 53m)","Gesa Pickbrenner, 3D Jewelry Artist & Designer","Graphic Design,Creative,3D Printing,Blender,Blender 3d,Blender Basics,3D Sculpting",4.9
https://www.skillshare.com/en/classes/Learn-Blender-In-Only-Six-Hours/1664668424,Learn Blender In Only Six Hours,2,1505,Beginner level,"28 Lessons (6h 9m)","Ruan Lotter, VFX & 3D Artist","Animation,3D Animation,Creative,Blender,Blender 3d,Blender Beginner,Blender Animation",4.62
https://www.skillshare.com/en/classes/Learn-Camera-Basics-for-Videos-A-Beginners-Guide/1260734936,Learn Camera Basics for Videos - A Beginners Guide,0,4356,Beginner level,"19 Lessons (48m)","Adi Singh, Videographer and Youtuber","Film & Video,Video Production,Apple Aperture,Cinematography,Videography,Dslr,Creative",4.31
https://www.skillshare.com/en/classes/Learn-Canva-from-an-Expert-Designer-Creating-a-Logo-and-Brand/1094744162,Learn Canva from an Expert Designer - Creating a Logo and Brand!,17,4247,Beginner level,"9 Lessons (1h 1m)","Lindsay Marsh, Over 300,000 Design Students & Counting!","Branding,Logo Design,Graphic Design,Creative,Freelance & Entrepreneurship,Canva,Design Skills",4.15
https://www.skillshare.com/en/classes/Learn-Chinese-Home-Cooking-In-6-Authentic-Recipes-Free-Recipe-PDF-Downloads/2056252674,Learn Chinese Home Cooking In 6 Authentic Recipes + Free Recipe PDF Downloads,0,1613,Beginner level,"9 Lessons (45m)","Yang Peng, A Chinese cooking fanatic.","Culinary,Cooking,Lifestyle,Pan Frying,Steaming,Stewing,Stir Frying",4.59
https://www.skillshare.com/en/classes/Learn-Conversational-Hindi-I-Travel-in-India-and-Nepal-like-a-PRO/1689072542,Learn Conversational Hindi I Travel in India and Nepal like a PRO,0,2760,All levels,"12 Lessons (1h 27m)","Devieka Gautam, Freelancing Ninja here to empower you!","Lifestyle,Hindi,Languages,Language Course,Hindi Class,Learn Hindi,Writing Hindi",4.16
https://www.skillshare.com/en/classes/Learn-DIGITAL-FASHION-with-Clo-3D-and-Marvelous-Designer/846238457,Learn DIGITAL FASHION with Clo 3D and Marvelous Designer,9,3110,Beginner level,"12 Lessons (42m)","DigitalFashionSchool, Designer & Lecturer in London","Styling,T-Shirt Design,Garment Production,3D Design,3D Modeling,Fashion Illustration,Graphic Design",4.37
https://www.skillshare.com/en/classes/Learn-Design-An-Introduction-to-Figma/626526627,Learn Design: An Introduction to Figma,0,1511,Beginner level,"17 Lessons (47m)","Nima Tahami, Entrepreneur & Graphic Designer","Graphic Design,App Developer,Creative,UI/UX Design,Mac Mockup,Mobile Web App,Google AI",4.38
https://www.skillshare.com/en/classes/Learn-Edelweiss-On-Ukulele/765773637,Learn Edelweiss On Ukulele,0,102,Beginner level,"8 Lessons (13m)","Leah Rishel, Teaching Songs on Ukulele!","Music,Creative",4.59
https://www.skillshare.com/en/classes/Learn-English-Tenses-Conditionals-Voice-Types/1234245064,"Learn English: Tenses, Conditionals & Voice Types",0,91,All levels,"25 Lessons (4h 6m)",Leila Tar,"Lifestyle,Creative,Languages",5.0
https://www.skillshare.com/en/classes/Learn-English-The-Psychology-of-Memorizing-English-Vocabulary/751960207,Learn English - The Psychology of Memorizing English Vocabulary,1,4349,Intermediate level,"18 Lessons (2h 16m)","Rance Keating, Video Production + English Teaching","Lifestyle,English,Translation Memory,Online English,Languages,Psychology,Flashcards",4.09
https://www.skillshare.com/en/classes/Learn-English-Transformation-Inversion-and-Confused-Words/819640062,"Learn English: Transformation, Inversion and Confused Words",0,91,Beginner level,"15 Lessons (2h 41m)",Leila Tar,"Lifestyle,Creative,Languages",5.0
https://www.skillshare.com/en/classes/Learn-Fabric-Smocking/1203500356,Learn Fabric Smocking!,0,556,All levels,"12 Lessons (2h 25m)","Dominika Syczynska, Fashion and Fabric Designer","Crafts,Fashion Design,Pattern Making,Fine Art,Lifestyle,Sewing,Upcycling",5.0
https://www.skillshare.com/en/classes/Learn-Figma-Design-a-Full-Mobile-UIUX/473961071,Learn Figma: Design a Full Mobile UI/UX,5,1473,Beginner level,"33 Lessons (3h 44m)","Nima Tahami, Entrepreneur & Graphic Designer","IOS,Wireframing,Mobile Design,Graphic Design,Creative,UI Design,Mobile Apps",4.86
https://www.skillshare.com/en/classes/Learn-Figma-Design-a-Web-App-UI/860098135,Learn Figma: Design a Web App UI,1,497,Beginner level,"10 Lessons (49m)","Nima Tahami, Entrepreneur & Graphic Designer","Web Design,Creative,App Income,UI/UX Design,Laundry Products,Mobile Web App,Kangaroo",4.25
https://www.skillshare.com/en/classes/Learn-Figma-Essentials-for-UIUX-Design-2020/389478112,Learn Figma Essentials for UI/UX Design (2020),2,551,Beginner level,"47 Lessons (4h 1m)","Pierluigi Giglio, Sr. UI/UX Designer & Consultant","Mobile Design,User Experience,Website Design,UX Design,Creative,UI Design,Responsive Design",4.75
https://www.skillshare.com/en/classes/Learn-Figma-User-Interface-Design-Essentials-UIUX-Design/975237270,Learn Figma: User Interface Design Essentials - UI/UX Design,45,16511,Beginner level,"136 Lessons (10h 9m)","Arash Ahadzadeh, UI/UX Designer | University Lecturer","Product Design,Web Design,Mobile Design,UX Design,User Interface,User Interface Design,Creative",4.45
https://www.skillshare.com/en/classes/Learn-Filmmaking-from-Beginner-to-Pro/1749605952,Learn Filmmaking from Beginner to Pro,6,1955,Beginner level,"31 Lessons (2h)","Jordy Vandeput, Filmmaker and Youtuber","Film & Video,Filmmaking,Videography,Creative,Beginners,Camera Basics,DSLR Video",4.91
https://www.skillshare.com/en/classes/Learn-French-Alphabet-Accents-Pronunciation/127601564,"Learn French: Alphabet, Accents & Pronunciation",0,674,Beginner level,"8 Lessons (29m)","Learn French With Me, French Teacher","Lifestyle,French,Beginner,Languages,French Alphabet,French Pronunciation,Mother Tongue",4.06
